"country"	"year"	"pop"	"gdpen"
"MOZAMBIQUE"	1988	14907	0.76
"MOZAMBIQUE"	1989	15301	0.791
"MOZAMBIQUE"	1990	15707	0.76
"MOZAMBIQUE"	1991	16128	0.743
"MOZAMBIQUE"	1992	16511	0.711
"MOZAMBIQUE"	1993	15005	0.7566323
"MOZAMBIQUE"	1994	15420	0.7914892
"MOZAMBIQUE"	1995	15820	0.8046503
"MOZAMBIQUE"	1996	16230	0.8400103
"MOZAMBIQUE"	1997	16630	0.9105157
"MOZAMBIQUE"	1998	16947	0.998824
"MOZAMBIQUE"	1999	NA	1.051046
"ZAMBIA"	1964	3511	0.91
"ZAMBIA"	1965	3610	1.11
"ZAMBIA"	1966	3711	1.033
"ZAMBIA"	1967	3816	1.098
"ZAMBIA"	1968	3924	1.123
"ZAMBIA"	1969	4034	1.042
"ZAMBIA"	1970	4159	1.117
"ZAMBIA"	1971	4312	1.14
"ZAMBIA"	1972	4438	1.185
"ZAMBIA"	1973	4568	1.163
"ZAMBIA"	1974	4702	1.208
"ZAMBIA"	1975	4841	1.251
"ZAMBIA"	1976	4982	1.174
"ZAMBIA"	1977	5131	1.047
"ZAMBIA"	1978	5291	1.007
"ZAMBIA"	1979	5463	0.95
"ZAMBIA"	1980	5647	0.971
"ZAMBIA"	1981	5844	1.024
"ZAMBIA"	1982	6056	0.94
"ZAMBIA"	1983	6279	0.84
"ZAMBIA"	1984	6512	0.827
"ZAMBIA"	1985	6753	0.808
"ZAMBIA"	1986	7001	0.786
"ZAMBIA"	1987	7256	0.76
"ZAMBIA"	1988	7517	0.757
"ZAMBIA"	1989	7782	0.756
"ZAMBIA"	1990	8050	0.689
"ZAMBIA"	1991	8319	0.699
"ZAMBIA"	1992	8640	0.6668934
"ZAMBIA"	1993	8501.11	0.6922801
"ZAMBIA"	1994	8740.72	0.6147353
"ZAMBIA"	1995	8980	0.5834277
"ZAMBIA"	1996	9214.4	0.6060616
"ZAMBIA"	1997	9443.21	0.6108794
"ZAMBIA"	1998	9665.71	0.5856034
"ZAMBIA"	1999	NA	0.5868105
"ZIMBABWE"	1965	4372	0.946
"ZIMBABWE"	1966	4545	0.962
"ZIMBABWE"	1967	4724	1.002
"ZIMBABWE"	1968	4909	0.972
"ZIMBABWE"	1969	5102	1.014
"ZIMBABWE"	1970	5249	1.082
"ZIMBABWE"	1971	5416	1.168
"ZIMBABWE"	1972	5579	1.179
"ZIMBABWE"	1973	5739	1.203
"ZIMBABWE"	1974	5900	1.364
"ZIMBABWE"	1975	6065	1.349
"ZIMBABWE"	1976	6222	1.2
"ZIMBABWE"	1977	6392	1.143
"ZIMBABWE"	1978	6578	1.168
"ZIMBABWE"	1979	6783	1.19
"ZIMBABWE"	1980	7009	1.206
"ZIMBABWE"	1981	7257	1.281
"ZIMBABWE"	1982	7531	1.332
"ZIMBABWE"	1983	7822	1.364
"ZIMBABWE"	1984	8116	1.207
"ZIMBABWE"	1985	8406	1.216
"ZIMBABWE"	1986	8692	1.178
"ZIMBABWE"	1987	8976	1.204
"ZIMBABWE"	1988	9256	1.087
"ZIMBABWE"	1989	9532	1.172
"ZIMBABWE"	1990	9805	1.182
"ZIMBABWE"	1991	10079	1.248
"ZIMBABWE"	1992	10364	1.162
"ZIMBABWE"	1993	10531.4	1.161702
"ZIMBABWE"	1994	10775.38	1.197204
"ZIMBABWE"	1995	11011	1.174521
"ZIMBABWE"	1996	11242.07	1.267225
"ZIMBABWE"	1997	11468.1	1.277309
"ZIMBABWE"	1998	11688.59	1.29934
"ZIMBABWE"	1999	NA	1.276621
"MALAWI"	1964	3855	0.371
"MALAWI"	1965	3941	0.412
"MALAWI"	1966	4028	0.44
"MALAWI"	1967	4146	0.457
"MALAWI"	1968	4266	0.451
"MALAWI"	1969	4390	0.464
"MALAWI"	1970	4518	0.44
"MALAWI"	1971	4651	0.505
"MALAWI"	1972	4791	0.498
"MALAWI"	1973	4936	0.479
"MALAWI"	1974	5087	0.487
"MALAWI"	1975	5244	0.509
"MALAWI"	1976	5410	0.508
"MALAWI"	1977	5583	0.502
"MALAWI"	1978	5763	0.544
"MALAWI"	1979	5948	0.553
"MALAWI"	1980	6138	0.554
"MALAWI"	1981	6328	0.512
"MALAWI"	1982	6527	0.495
"MALAWI"	1983	6737	0.487
"MALAWI"	1984	6957	0.508
"MALAWI"	1985	7188	0.518
"MALAWI"	1986	7430	0.502
"MALAWI"	1987	7682	0.493
"MALAWI"	1988	7945	0.493
"MALAWI"	1989	8220	0.525
"MALAWI"	1990	8507	0.519
"MALAWI"	1991	8796	0.547
"MALAWI"	1992	9057	0.496
"MALAWI"	1993	9236.35	0.5293563
"MALAWI"	1994	9493.11	0.462298
"MALAWI"	1995	9757	0.5250442
"MALAWI"	1996	10016	0.5488894
"MALAWI"	1997	10276.09	0.5552819
"MALAWI"	1998	10533.53	0.5525416
"MALAWI"	1999	NA	0.5611021
"SOUTH AFRICA"	1945	11265	1.959
"SOUTH AFRICA"	1946	11451	2.146
"SOUTH AFRICA"	1947	11690	2.08
"SOUTH AFRICA"	1948	11955	2.262
"SOUTH AFRICA"	1949	12211	1.895
"SOUTH AFRICA"	1950	13680	1.941
"SOUTH AFRICA"	1951	13985	1.987
"SOUTH AFRICA"	1952	14291	1.912
"SOUTH AFRICA"	1953	14596	2.037
"SOUTH AFRICA"	1954	14899	2.104
"SOUTH AFRICA"	1955	15205	2.13
"SOUTH AFRICA"	1956	15580	2.17
"SOUTH AFRICA"	1957	15955	2.22
"SOUTH AFRICA"	1958	16330	2.217
"SOUTH AFRICA"	1959	16705	2.214
"SOUTH AFRICA"	1960	18039	2.191
"SOUTH AFRICA"	1961	18439	2.214
"SOUTH AFRICA"	1962	18848	2.291
"SOUTH AFRICA"	1963	19265	2.42
"SOUTH AFRICA"	1964	19692	2.545
"SOUTH AFRICA"	1965	20128	2.617
"SOUTH AFRICA"	1966	20575	2.684
"SOUTH AFRICA"	1967	21031	2.787
"SOUTH AFRICA"	1968	21495	2.861
"SOUTH AFRICA"	1969	21972	3.004
"SOUTH AFRICA"	1970	22458	3.254
"SOUTH AFRICA"	1971	23076	3.348
"SOUTH AFRICA"	1972	23736	3.271
"SOUTH AFRICA"	1973	24426	3.408
"SOUTH AFRICA"	1974	25132	3.625
"SOUTH AFRICA"	1975	25842	3.569
"SOUTH AFRICA"	1976	26550	3.527
"SOUTH AFRICA"	1977	27272	3.326
"SOUTH AFRICA"	1978	28009	3.34
"SOUTH AFRICA"	1979	28761	3.347
"SOUTH AFRICA"	1980	29529	3.496
"SOUTH AFRICA"	1981	30313	3.676
"SOUTH AFRICA"	1982	31113	3.588
"SOUTH AFRICA"	1983	31928	3.363
"SOUTH AFRICA"	1984	32757	3.501
"SOUTH AFRICA"	1985	33597	3.322
"SOUTH AFRICA"	1986	34449	3.293
"SOUTH AFRICA"	1987	35312	3.299
"SOUTH AFRICA"	1988	36185	3.361
"SOUTH AFRICA"	1989	37068	3.341
"SOUTH AFRICA"	1990	37959	3.248
"SOUTH AFRICA"	1991	38858	3.186
"SOUTH AFRICA"	1992	39766	3.068
"SOUTH AFRICA"	1993	37473.8	3.040945
"SOUTH AFRICA"	1994	38283.22	3.072913
"SOUTH AFRICA"	1995	39120	3.100883
"SOUTH AFRICA"	1996	39912	3.165527
"SOUTH AFRICA"	1997	40603.64	3.184915
"SOUTH AFRICA"	1998	41319.72	3.14823
"SOUTH AFRICA"	1999	NA	3.133686
"NAMIBIA"	1990	1439	2.854
"NAMIBIA"	1991	1482	2.79
"NAMIBIA"	1992	1524	2.774
"NAMIBIA"	1993	1463.48	2.654647
"NAMIBIA"	1994	1502.85	2.749272
"NAMIBIA"	1995	1543	2.777031
"NAMIBIA"	1996	1582.93	2.764879
"NAMIBIA"	1997	1622.57	2.768278
"NAMIBIA"	1998	1661.84	2.766931
"NAMIBIA"	1999	NA	2.787406
"LESOTHO"	1966	982	0.486
"LESOTHO"	1967	1002	0.482
"LESOTHO"	1968	1022	0.486
"LESOTHO"	1969	1043	0.483
"LESOTHO"	1970	1064	0.419
"LESOTHO"	1971	1087	0.457
"LESOTHO"	1972	1110	0.531
"LESOTHO"	1973	1135	0.64
"LESOTHO"	1974	1161	0.718
"LESOTHO"	1975	1187	0.762
"LESOTHO"	1976	1213	0.837
"LESOTHO"	1977	1242	0.888
"LESOTHO"	1978	1272	0.975
"LESOTHO"	1979	1304	0.982
"LESOTHO"	1980	1339	0.994
"LESOTHO"	1981	1376	1.02
"LESOTHO"	1982	1416	1.029
"LESOTHO"	1983	1458	1.013
"LESOTHO"	1984	1501	1.021
"LESOTHO"	1985	1545	0.975
"LESOTHO"	1986	1589	0.928
"LESOTHO"	1987	1634	0.949
"LESOTHO"	1988	1679	1.059
"LESOTHO"	1989	1724	1.029
"LESOTHO"	1990	1768	0.972
"LESOTHO"	1991	1813	0.988
"LESOTHO"	1992	1856	0.952
"LESOTHO"	1993	1844.33	0.9660725
"LESOTHO"	1994	1885.18	0.9775289
"LESOTHO"	1995	1926	1.000137
"LESOTHO"	1996	1968.88	1.076075
"LESOTHO"	1997	2013.91	1.137202
"LESOTHO"	1998	2061.2	1.056476
"LESOTHO"	1999	NA	1.058591
"BOTSWANA"	1966	563	0.577
"BOTSWANA"	1967	579	0.688
"BOTSWANA"	1968	594	0.769
"BOTSWANA"	1969	609	0.804
"BOTSWANA"	1970	624	0.823
"BOTSWANA"	1971	647	0.875
"BOTSWANA"	1972	673	1.013
"BOTSWANA"	1973	700	1.197
"BOTSWANA"	1974	727	1.362
"BOTSWANA"	1975	755	1.335
"BOTSWANA"	1976	783	1.455
"BOTSWANA"	1977	811	1.412
"BOTSWANA"	1978	840	1.62
"BOTSWANA"	1979	870	1.735
"BOTSWANA"	1980	902	1.94
"BOTSWANA"	1981	934	1.973
"BOTSWANA"	1982	967	1.98
"BOTSWANA"	1983	1002	1.873
"BOTSWANA"	1984	1038	1.947
"BOTSWANA"	1985	1075	2.337
"BOTSWANA"	1986	1114	2.662
"BOTSWANA"	1987	1153	2.207
"BOTSWANA"	1988	1194	2.41
"BOTSWANA"	1989	1235	2.198
"BOTSWANA"	1990	1300	2.283844
"BOTSWANA"	1991	1348	2.382315
"BOTSWANA"	1992	1390	2.385112
"BOTSWANA"	1993	1389.59	2.367605
"BOTSWANA"	1994	1425.42	2.39111
"BOTSWANA"	1995	1460	2.452888
"BOTSWANA"	1996	1496	2.560128
"BOTSWANA"	1997	1533	2.598271
"BOTSWANA"	1998	1561.72	2.639756
"BOTSWANA"	1999	NA	2.712688
"SWAZILAND"	1968	394	1.873
"SWAZILAND"	1969	407	2.207
"SWAZILAND"	1970	420	2.531
"SWAZILAND"	1971	430	2.459
"SWAZILAND"	1972	442	2.637
"SWAZILAND"	1973	454	2.585
"SWAZILAND"	1974	468	2.24
"SWAZILAND"	1975	482	2.571
"SWAZILAND"	1976	498	2.408
"SWAZILAND"	1977	514	2.6
"SWAZILAND"	1978	531	2.842
"SWAZILAND"	1979	548	3.2
"SWAZILAND"	1980	565	3.057
"SWAZILAND"	1981	582	3.472
"SWAZILAND"	1982	600	2.845
"SWAZILAND"	1983	617	2.368
"SWAZILAND"	1984	637	2.553
"SWAZILAND"	1985	659	2.198
"SWAZILAND"	1986	683	2.236
"SWAZILAND"	1987	709	2.356
"SWAZILAND"	1988	737	2.415
"SWAZILAND"	1989	766	2.55
"SWAZILAND"	1990	768	2.691825
"SWAZILAND"	1991	817	2.672931
"SWAZILAND"	1992	820	2.623771
"SWAZILAND"	1993	845.62	2.626106
"SWAZILAND"	1994	872.4	2.633481
"SWAZILAND"	1995	900	2.621481
"SWAZILAND"	1996	928.5	2.639397
"SWAZILAND"	1997	958.31	2.649874
"SWAZILAND"	1998	988.37	2.61893
"SWAZILAND"	1999	NA	2.595295
"MADAGASCAR"	1960	5336	1.191
"MADAGASCAR"	1961	5463	1.179
"MADAGASCAR"	1962	5593	1.185
"MADAGASCAR"	1963	5726	1.152
"MADAGASCAR"	1964	5863	1.12
"MADAGASCAR"	1965	6003	1.111
"MADAGASCAR"	1966	6145	1.111
"MADAGASCAR"	1967	6292	1.121
"MADAGASCAR"	1968	6441	1.095
"MADAGASCAR"	1969	6595	1.132
"MADAGASCAR"	1970	6752	1.146
"MADAGASCAR"	1971	6908	1.206
"MADAGASCAR"	1972	7069	1.137
"MADAGASCAR"	1973	7237	1.069
"MADAGASCAR"	1974	7414	1.014
"MADAGASCAR"	1975	7604	0.995
"MADAGASCAR"	1976	7814	0.93
"MADAGASCAR"	1977	8030	0.939
"MADAGASCAR"	1978	8253	0.905
"MADAGASCAR"	1979	8481	0.995
"MADAGASCAR"	1980	8714	0.984
"MADAGASCAR"	1981	8951	0.847
"MADAGASCAR"	1982	9189	0.821
"MADAGASCAR"	1983	9435	0.795
"MADAGASCAR"	1984	9698	0.766
"MADAGASCAR"	1985	9985	0.769
"MADAGASCAR"	1986	10292	0.73
"MADAGASCAR"	1987	10617	0.711
"MADAGASCAR"	1988	10957	0.685
"MADAGASCAR"	1989	11311	0.68
"MADAGASCAR"	1990	11673	0.675
"MADAGASCAR"	1991	12032	0.638
"MADAGASCAR"	1992	12366	0.608
"MADAGASCAR"	1993	12545.8	0.6035849
"MADAGASCAR"	1994	12915.2	0.5858663
"MADAGASCAR"	1995	13300	0.5783731
"MADAGASCAR"	1996	13717.55	0.5728184
"MADAGASCAR"	1997	14148.2	0.5758784
"MADAGASCAR"	1998	14592.38	0.5803501
"MADAGASCAR"	1999	NA	0.5888858
"MAURITIUS"	1968	792	3.094
"MAURITIUS"	1969	810	2.678
"MAURITIUS"	1970	829	2.398
"MAURITIUS"	1971	840	2.523
"MAURITIUS"	1972	850	2.566
"MAURITIUS"	1973	860	2.584
"MAURITIUS"	1974	870	3.312
"MAURITIUS"	1975	883	3.638
"MAURITIUS"	1976	898	3.931
"MAURITIUS"	1977	914	4.178
"MAURITIUS"	1978	931	4.329
"MAURITIUS"	1979	948	4.412
"MAURITIUS"	1980	966	3.988
"MAURITIUS"	1981	982	3.969
"MAURITIUS"	1982	995	3.905
"MAURITIUS"	1983	1006	3.911
"MAURITIUS"	1984	1014	4.061
"MAURITIUS"	1985	1020	4.226
"MAURITIUS"	1986	1030	4.462
"MAURITIUS"	1987	1040	5.066
"MAURITIUS"	1988	1051	5.286
"MAURITIUS"	1989	1063	6.115
"MAURITIUS"	1990	1075	5.838
"MAURITIUS"	1991	1087	5.959
"MAURITIUS"	1992	1099	6.167
"MAURITIUS"	1993	1097	6.408008
"MAURITIUS"	1994	1113	6.572213
"MAURITIUS"	1995	1122	6.826195
"MAURITIUS"	1996	1134	7.137366
"MAURITIUS"	1997	1148	7.440647
"MAURITIUS"	1998	1159	7.776647
"MAURITIUS"	1999	NA	7.940608
"MOROCCO"	1956	10673	0.812
"MOROCCO"	1957	10980	0.776
"MOROCCO"	1958	11290	0.809
"MOROCCO"	1959	11597	0.808
"MOROCCO"	1960	11891	0.815
"MOROCCO"	1961	12220	0.994
"MOROCCO"	1962	12557	1.11
"MOROCCO"	1963	12905	1.246
"MOROCCO"	1964	13262	1.268
"MOROCCO"	1965	13627	1.221
"MOROCCO"	1966	13949	1.161
"MOROCCO"	1967	14277	1.184
"MOROCCO"	1968	14613	1.277
"MOROCCO"	1969	14958	1.322
"MOROCCO"	1970	15310	1.342
"MOROCCO"	1971	15712	1.367
"MOROCCO"	1972	16113	1.367
"MOROCCO"	1973	16511	1.384
"MOROCCO"	1974	16908	1.433
"MOROCCO"	1975	17305	1.548
"MOROCCO"	1976	17702	1.745
"MOROCCO"	1977	18097	1.774
"MOROCCO"	1978	18501	1.819
"MOROCCO"	1979	18926	1.879
"MOROCCO"	1980	19382	1.941
"MOROCCO"	1981	19867	1.855
"MOROCCO"	1982	20378	1.954
"MOROCCO"	1983	20916	1.879
"MOROCCO"	1984	21478	1.905
"MOROCCO"	1985	22061	1.956
"MOROCCO"	1986	22706	2.104
"MOROCCO"	1987	23376	2.014
"MOROCCO"	1988	23960	2.131
"MOROCCO"	1989	24520	2.159
"MOROCCO"	1990	25091	2.151
"MOROCCO"	1991	25668	2.241
"MOROCCO"	1992	26193	2.173
"MOROCCO"	1993	25468.72	2.111369
"MOROCCO"	1994	25926	2.288969
"MOROCCO"	1995	26386	2.101088
"MOROCCO"	1996	26848	2.317203
"MOROCCO"	1997	27310	2.227256
"MOROCCO"	1998	27811.06	2.339165
"MOROCCO"	1999	NA	2.284765
"ALGERIA"	1962	11236	1.275
"ALGERIA"	1963	11460	1.517
"ALGERIA"	1964	11690	1.589
"ALGERIA"	1965	11923	1.584
"ALGERIA"	1966	12267	1.548
"ALGERIA"	1967	12622	1.6
"ALGERIA"	1968	12986	1.758
"ALGERIA"	1969	13360	1.835
"ALGERIA"	1970	13746	1.826
"ALGERIA"	1971	14169	1.676
"ALGERIA"	1972	14609	2.011
"ALGERIA"	1973	15064	2.012
"ALGERIA"	1974	15534	2.256
"ALGERIA"	1975	16018	2.343
"ALGERIA"	1976	16516	2.456
"ALGERIA"	1977	17030	2.518
"ALGERIA"	1978	17559	2.591
"ALGERIA"	1979	18105	2.807
"ALGERIA"	1980	18669	2.758
"ALGERIA"	1981	19254	2.761
"ALGERIA"	1982	19862	2.823
"ALGERIA"	1983	20495	2.903
"ALGERIA"	1984	21173	2.962
"ALGERIA"	1985	21848	2.988
"ALGERIA"	1986	22497	2.97
"ALGERIA"	1987	23124	2.913
"ALGERIA"	1988	23758	2.769
"ALGERIA"	1989	24374	2.843
"ALGERIA"	1990	25003	2.777
"ALGERIA"	1991	25680	2.72
"ALGERIA"	1992	26254	2.719
"ALGERIA"	1993	26852.84	2.597576
"ALGERIA"	1994	27454.32	2.511024
"ALGERIA"	1995	28058	2.555227
"ALGERIA"	1996	28678.96	2.605345
"ALGERIA"	1997	29317.75	2.590564
"ALGERIA"	1998	29974.95	2.680053
"ALGERIA"	1999	NA	2.727545
"TUNISIA"	1956	3928	1.014
"TUNISIA"	1957	3999	0.999
"TUNISIA"	1958	4071	0.964
"TUNISIA"	1959	4146	1.007
"TUNISIA"	1960	4221	1.101
"TUNISIA"	1961	4298	1.136
"TUNISIA"	1962	4376	1.11
"TUNISIA"	1963	4456	1.188
"TUNISIA"	1964	4541	1.201
"TUNISIA"	1965	4630	1.236
"TUNISIA"	1966	4716	1.245
"TUNISIA"	1967	4819	1.224
"TUNISIA"	1968	4920	1.261
"TUNISIA"	1969	5028	1.323
"TUNISIA"	1970	5127	1.442
"TUNISIA"	1971	5208	1.533
"TUNISIA"	1972	5294	1.736
"TUNISIA"	1973	5389	1.805
"TUNISIA"	1974	5494	1.88
"TUNISIA"	1975	5611	2.05
"TUNISIA"	1976	5742	2.137
"TUNISIA"	1977	5889	2.225
"TUNISIA"	1978	6048	2.295
"TUNISIA"	1979	6215	2.368
"TUNISIA"	1980	6384	2.527
"TUNISIA"	1981	6557	2.621
"TUNISIA"	1982	6732	2.597
"TUNISIA"	1983	6909	2.646
"TUNISIA"	1984	7086	2.727
"TUNISIA"	1985	7261	2.758
"TUNISIA"	1986	7465	2.685
"TUNISIA"	1987	7639	2.717
"TUNISIA"	1988	7770	2.697
"TUNISIA"	1989	7910	2.771
"TUNISIA"	1990	8074	2.91
"TUNISIA"	1991	8237	2.933
"TUNISIA"	1992	8418	3.075
"TUNISIA"	1993	8670.21	3.084052
"TUNISIA"	1994	8814.17	3.132328
"TUNISIA"	1995	8943	3.157073
"TUNISIA"	1996	9077.17	3.330852
"TUNISIA"	1997	9215	3.464151
"TUNISIA"	1998	9360.37	3.583211
"TUNISIA"	1999	NA	3.757356
"LIBYA"	1951	NA	NA
"LIBYA"	1952	1048	0.948
"LIBYA"	1953	1068	0.977
"LIBYA"	1954	1086	1.157
"LIBYA"	1955	1126	1.734
"LIBYA"	1956	1167	1.554
"LIBYA"	1957	1210	1.738
"LIBYA"	1958	1255	1.887
"LIBYA"	1959	1301	1.887
"LIBYA"	1960	1349	2.008
"LIBYA"	1961	1399	2.698
"LIBYA"	1962	1451	5.26
"LIBYA"	1963	1504	2.38
"LIBYA"	1964	1559	2.791
"LIBYA"	1965	1624	3.157
"LIBYA"	1966	1692	2.218
"LIBYA"	1967	1762	2.645
"LIBYA"	1968	1836	2.65
"LIBYA"	1969	1912	2.918
"LIBYA"	1970	1992	3.182
"LIBYA"	1971	2097	3.057
"LIBYA"	1972	2188	3.354
"LIBYA"	1973	2242	3.861
"LIBYA"	1974	2334	4.119
"LIBYA"	1975	2430	4.416
"LIBYA"	1976	2512	5.965
"LIBYA"	1977	2638	5.984
"LIBYA"	1978	2748	7.401
"LIBYA"	1979	2913	7.256
"LIBYA"	1980	3043	7.622
"LIBYA"	1981	3179	8.688
"LIBYA"	1982	2986	8.215
"LIBYA"	1983	3109	9.803
"LIBYA"	1984	3237	10.449
"LIBYA"	1985	3363	9.534
"LIBYA"	1986	3495	9.192
"LIBYA"	1987	3631	9.518
"LIBYA"	1988	3773	10.712
"LIBYA"	1989	4385	11.007
"LIBYA"	1990	4545	11.082
"LIBYA"	1991	4712	11.025
"LIBYA"	1992	4510	NA
"LIBYA"	1993	4753.63	NA
"LIBYA"	1994	4860.94	NA
"LIBYA"	1995	4967	NA
"LIBYA"	1996	5080.23	NA
"LIBYA"	1997	5201.01	NA
"LIBYA"	1998	5329.76	NA
"LIBYA"	1999	NA	NA
"SUDAN"	1956	10404	0.858
"SUDAN"	1957	10605	0.854
"SUDAN"	1958	10814	0.852
"SUDAN"	1959	11030	0.851
"SUDAN"	1960	11256	0.8632773
"SUDAN"	1961	11491	0.846725
"SUDAN"	1962	11736	0.8873581
"SUDAN"	1963	11992	0.8447027
"SUDAN"	1964	12257	0.8181492
"SUDAN"	1965	12533	0.8554721
"SUDAN"	1966	12820	0.8074068
"SUDAN"	1967	13118	0.801065
"SUDAN"	1968	13428	0.7984071
"SUDAN"	1969	13752	0.7905791
"SUDAN"	1970	14302	0.817
"SUDAN"	1971	14732	0.859
"SUDAN"	1972	15167	0.801
"SUDAN"	1973	15612	0.705
"SUDAN"	1974	16072	0.712
"SUDAN"	1975	16550	0.794
"SUDAN"	1976	17054	0.866
"SUDAN"	1977	17567	0.992
"SUDAN"	1978	18089	0.962
"SUDAN"	1979	18618	0.85
"SUDAN"	1980	19152	0.866
"SUDAN"	1981	19692	0.87
"SUDAN"	1982	20236	0.87
"SUDAN"	1983	20774	0.886
"SUDAN"	1984	21352	0.834
"SUDAN"	1985	21931	0.791
"SUDAN"	1986	22526	0.852
"SUDAN"	1987	23140	0.817
"SUDAN"	1988	23774	0.763
"SUDAN"	1989	24433	0.808
"SUDAN"	1990	25118	0.757
"SUDAN"	1991	25836	0.736
"SUDAN"	1992	26660	0.7565794
"SUDAN"	1993	25592.17	0.7733595
"SUDAN"	1994	26104.36	0.7887831
"SUDAN"	1995	26617	0.9681727
"SUDAN"	1996	27160.68	0.986744
"SUDAN"	1997	27736.87	1.030984
"SUDAN"	1998	28347.16	1.059228
"SUDAN"	1999	NA	NA
"IRAN"	1945	15220	NA
"IRAN"	1946	15415	1.665
"IRAN"	1947	15608	2.604
"IRAN"	1948	15802	2.184
"IRAN"	1949	16031	1.084
"IRAN"	1950	16276	1.312
"IRAN"	1951	16667	1.529
"IRAN"	1952	17076	1.04
"IRAN"	1953	17476	0.962
"IRAN"	1954	17896	0.64
"IRAN"	1955	19020	2.153
"IRAN"	1956	19527	2.22
"IRAN"	1957	20033	2.354
"IRAN"	1958	20540	2.552
"IRAN"	1959	21047	2.626
"IRAN"	1960	20301	2.946
"IRAN"	1961	21006	2.836
"IRAN"	1962	21735	2.939
"IRAN"	1963	22489	2.923
"IRAN"	1964	23270	3.081
"IRAN"	1965	24078	3.364
"IRAN"	1966	24886	3.522
"IRAN"	1967	25721	3.714
"IRAN"	1968	26583	4.061
"IRAN"	1969	27475	4.284
"IRAN"	1970	28429	4.796
"IRAN"	1971	29297	4.768
"IRAN"	1972	30209	5.18
"IRAN"	1973	31165	5.78
"IRAN"	1974	32164	5.952
"IRAN"	1975	33206	5.832
"IRAN"	1976	34294	6.496
"IRAN"	1977	35431	6.076
"IRAN"	1978	36617	5.178
"IRAN"	1979	37848	4.552
"IRAN"	1980	39124	3.434
"IRAN"	1981	40446	3.266
"IRAN"	1982	41813	3.886
"IRAN"	1983	43242	4.136
"IRAN"	1984	44757	4.027
"IRAN"	1985	46374	4.043
"IRAN"	1986	48087	3.59
"IRAN"	1987	49889	3.444
"IRAN"	1988	51778	3.216
"IRAN"	1989	53744	3.209
"IRAN"	1990	55779	3.392
"IRAN"	1991	57727	3.553
"IRAN"	1992	59607	3.685
"IRAN"	1993	57088.35	3.702508
"IRAN"	1994	58013.68	3.6758
"IRAN"	1995	58954	3.721171
"IRAN"	1996	59929.37	3.862868
"IRAN"	1997	60928.74	3.928035
"IRAN"	1998	61946.54	3.950031
"IRAN"	1999	NA	3.983201
"TURKEY"	1945	18790	1.081
"TURKEY"	1946	19203	1.191
"TURKEY"	1947	19625	1.228
"TURKEY"	1948	19922	1.266
"TURKEY"	1949	20360	1.226
"TURKEY"	1950	20808	1.065
"TURKEY"	1951	21419	1.277
"TURKEY"	1952	22030	1.355
"TURKEY"	1953	22641	1.488
"TURKEY"	1954	23248	1.333
"TURKEY"	1955	23859	1.442
"TURKEY"	1956	24590	1.423
"TURKEY"	1957	25318	1.674
"TURKEY"	1958	26049	1.773
"TURKEY"	1959	26780	1.681
"TURKEY"	1960	27508	1.622
"TURKEY"	1961	28200	1.631
"TURKEY"	1962	28914	1.67
"TURKEY"	1963	29641	1.813
"TURKEY"	1964	30387	1.816
"TURKEY"	1965	31150	1.812
"TURKEY"	1966	31944	1.989
"TURKEY"	1967	32757	2.018
"TURKEY"	1968	33590	2.109
"TURKEY"	1969	34445	2.163
"TURKEY"	1970	35321	2.202
"TURKEY"	1971	36248	2.368
"TURKEY"	1972	37217	2.463
"TURKEY"	1973	38201	2.471
"TURKEY"	1974	39162	2.658
"TURKEY"	1975	40078	2.838
"TURKEY"	1976	40952	3.007
"TURKEY"	1977	41777	3.112
"TURKEY"	1978	42593	3.052
"TURKEY"	1979	43466	2.955
"TURKEY"	1980	44438	2.874
"TURKEY"	1981	45500	2.858
"TURKEY"	1982	46657	2.868
"TURKEY"	1983	47877	2.909
"TURKEY"	1984	49105	3.022
"TURKEY"	1985	50306	3.077
"TURKEY"	1986	51475	3.299
"TURKEY"	1987	52622	3.441
"TURKEY"	1988	53764	3.419
"TURKEY"	1989	54916	3.411
"TURKEY"	1990	56098	3.741
"TURKEY"	1991	57326	3.666
"TURKEY"	1992	58544	3.807
"TURKEY"	1993	58812	4.062008
"TURKEY"	1994	59706	3.770839
"TURKEY"	1995	60614	3.99334
"TURKEY"	1996	61536	4.19885
"TURKEY"	1997	62510	4.44367
"TURKEY"	1998	63451	4.511522
"TURKEY"	1999	NA	4.212073
"IRAQ"	1945	4684	NA
"IRAQ"	1946	4803	2.091
"IRAQ"	1947	4816	2.216
"IRAQ"	1948	4965	2.194
"IRAQ"	1949	5119	2.469
"IRAQ"	1950	5198	2.527
"IRAQ"	1951	5338	2.65
"IRAQ"	1952	5483	2.808
"IRAQ"	1953	5610	2.626
"IRAQ"	1954	5760	3.052
"IRAQ"	1955	5911	2.822
"IRAQ"	1956	6098	2.848
"IRAQ"	1957	6285	2.775
"IRAQ"	1958	6473	2.964
"IRAQ"	1959	6660	2.941
"IRAQ"	1960	6847	3.427
"IRAQ"	1961	7059	3.643
"IRAQ"	1962	7278	3.711
"IRAQ"	1963	7504	3.527
"IRAQ"	1964	7736	4.021
"IRAQ"	1965	7976	4.412
"IRAQ"	1966	8235	4.449
"IRAQ"	1967	8502	3.917
"IRAQ"	1968	8777	4.503
"IRAQ"	1969	9062	4.483
